ChannelNumber	N(E)	W	P	G(Z,W)	Value	Energy(MeV)
40.0	926.0	1.2348336594911937	0.724440588738934	25.519665727615838	4.878199344617619	0.12
41.0	1038.0	1.2407045009784736	0.7344029267018503	25.462654887506616	5.146103031772979	0.123
42.0	990.0	1.2465753424657535	0.7442782305318426	25.406250921645903	5.007590116410855	0.126
43.0	983.0	1.2524461839530332	0.7540699196351192	25.3504310857823	4.971930057630996	0.129
44.0	1021.0	1.258317025440313	0.7637812098454357	25.295173985664654	5.048983632077231	0.132
45.0	975.0	1.264187866927593	0.7734151297246115	25.24045946888848	4.916341720401256	0.135
46.0	995.0	1.2700587084148727	0.7829745352311623	25.18626852757378	4.948867531672621	0.138
47.0	1015.0	1.2759295499021526	0.7924621229519487	25.13258321058012	4.980669919270851	0.141
48.0	1142.0	1.2818003913894325	0.8018804420648394	25.07938653863374	5.2644644527419775	0.144
49.0	1081.0	1.2876712328767124	0.8112319051776948	25.02666128579684	5.103949815846271	0.147
50.0	1034.0	1.2935420743639923	0.8205187981697312	24.974388571353828	4.974303478972786	0.15
51.0	1105.0	1.299412915851272	0.8297432891449649	24.922550102618562	5.124337444670121	0.153
52.0	1145.0	1.3052837573385518	0.8389074365934822	24.871128464122247	5.198165041271058	0.156
53.0	1003.0	1.3111545988258317	0.8480131968443226	24.820107057617424	4.84835865118558	0.159
54.0	1082.0	1.3170254403131114	0.8570624308835063	24.76947004721324	5.018351865233928	0.162
55.0	1112.0	1.3228962818003913	0.8660569106018959	24.719202309117772	5.070016489962577	0.165
56.0	1173.0	1.3287671232876712	0.8749983245299349	24.669289385524856	5.189455738354448	0.168
57.0	1208.0	1.3346379647749511	0.8838882831097059	24.619717442237047	5.248418534188338	0.171
58.0	1176.0	1.340508806262231	0.8927283235489908	24.57047322966273	5.160921210696073	0.174
59.0	1093.0	1.3463796477495107	0.9015199142970146	24.521544062911325	4.958709155858017	0.177
60.0	1154.0	1.3522504892367906	0.9102644591771885	24.472922650339047	5.078118585256261	0.18
61.0	1191.0	1.3581213307240705	0.9189633012083345	24.42461367606432	5.141661230491191	0.183
62.0	1146.0	1.3639921722113502	0.9276177261425298	24.37662348001604	5.0268237257201775	0.186
63.0	1154.0	1.36986301369863	0.9362289657447548	24.328958307322225	5.027638085536348	0.189
64.0	1122.0	1.37573385518591	0.9447982008369228	24.281624314289367	4.941094225564092	0.192
65.0	1165.0	1.3816046966731899	0.953326564126594	24.2346275739267	5.018350453386737	0.195
66.0	1137.0	1.3874755381604698	0.9618151428386252	24.187974081056133	4.941458473234571	0.198
67.0	1115.0	1.3933463796477494	0.9702649811662226	24.14166975704414	4.877470909335463	0.201
68.0	1220.0	1.3992172211350293	0.9786770825562605	24.095720454188427	5.085396451034592	0.204
69.0	1139.0	1.4050880626223092	0.9870524118423065	24.050131959788843	4.897783526085074	0.207
70.0	1184.0	1.410958904109589	0.9953918972375313	24.004909999929218	4.977502027373542	0.21
71.0	1190.0	1.4168297455968688	1.0036964321985447	23.96006002599997	4.974069667516327	0.213
72.0	1240.0	1.4227005870841487	1.0119668771701875	23.915580940154882	5.061239215753716	0.216
73.0	1189.0	1.4285714285714286	1.020204061220407	23.871464308715048	4.940255806726855	0.219
74.0	1157.0	1.4344422700587085	1.0284087835735267	23.827701570424274	4.85783241962974	0.222
75.0	1193.0	1.4403131115459882	1.0365818150494857	23.78428444267708	4.917204411684963	0.225
76.0	1152.0	1.446183953033268	1.0447238994159795	23.741204908203414	4.816719134289213	0.228
77.0	1181.0	1.452054794520548	1.052835754659819	23.698455202551255	4.861630243870072	0.231
78.0	1185.0	1.4579256360078277	1.0609180741833126	23.656027802309385	4.854593740661065	0.234
79.0	1139.0	1.4637964774951076	1.0689715279309757	23.61391541401803	4.7445733234707	0.237
80.0	1268.0	1.4696673189823874	1.0769967634514408	23.572110963719084	4.99046887730571	0.24
81.0	1176.0	1.4755381604696673	1.0849944068990447	23.530607587101635	4.79111554315171	0.243
82.0	1101.0	1.4814090019569472	1.0929650639792101	23.489398620202078	4.621497592177564	0.246
83.0	1122.0	1.487279843444227	1.1009093208414051	23.448477590621483	4.651000763157677	0.249
84.0	1171.0	1.4931506849315068	1.1088277449231814	23.407838209225396	4.736899342357947	0.252
85.0	1072.0	1.4990215264187867	1.1167208857484976	23.367474362294676	4.518389187214625	0.255
86.0	1184.0	1.5048923679060664	1.124589275683317	23.327380104097504	4.734100012071577	0.258
87.0	1148.0	1.5107632093933465	1.132433430651217	23.287549649855734	4.647427750633757	0.261
88.0	1119.0	1.5166340508806262	1.140253850811554	23.247977369080388	4.574479164039158	0.264
89.0	1164.0	1.522504892367906	1.148051021202546	23.208657779252896	4.651497382813262	0.267
90.0	1118.0	1.528375733855186	1.1558254123514409	23.16958553983076	4.544976431266259	0.27
91.0	1142.0	1.5342465753424657	1.1635774808538037	23.13075544655744	4.579762755419004	0.273
92.0	1093.0	1.5401174168297456	1.171307669923803	23.09216242605807	4.467082229221746	0.276
93.0	1016.0	1.5459882583170255	1.1790164099172284	23.05380153070367	4.294072649633519	0.279
94.0	1063.0	1.5518590998043051	1.1867041188288798	23.01566793372785	4.37927838477597	0.282
95.0	1156.0	1.5577299412915853	1.194371202765826	22.97775692458117	4.553369917787523	0.285
96.0	1194.0	1.563600782778865	1.2020180563979392	22.9400639150534	4.614014685100991	0.288
97.0	1118.0	1.5694716242661448	1.2096450633870297	22.90258553349189	4.4516926934615	0.291
98.0	1081.0	1.5753424657534247	1.2172525967957843	22.865320558884225	4.364647950719832	0.294
99.0	1014.0	1.5812133072407044	1.2248410194776653	22.8282680474818	4.21494619577303	0.297
100.0	1061.0	1.5870841487279843	1.2324106844488287	22.791427102245358	4.29904487060968	0.3
101.0	1065.0	1.5929549902152642	1.239961935243059	22.75479687117417	4.29471963374662	0.303
102.0	1070.0	1.5988258317025439	1.2474951062506543	22.71837654571014	4.292418774045875	0.306
103.0	1038.0	1.604696673189824	1.2550105230421331	22.682165359212934	4.215639531483423	0.309
104.0	1047.0	1.6105675146771037	1.262508502677579	22.646162585502335	4.221794553548622	0.312
105.0	970.0	1.6164383561643836	1.2699893540023925	22.610367537464185	4.052032396690658	0.315
106.0	939.0	1.6223091976516635	1.2774533779301631	22.57477956571659	3.9754601694696974	0.318
107.0	1015.0	1.6281800391389432	1.2849008677133387	22.539398057333337	4.121539232692608	0.321
108.0	957.0	1.634050880626223	1.292332109202327	22.504222434621457	3.9907855187690173	0.324
109.0	938.0	1.639921722113503	1.2997473810936175	22.469252153950205	3.939889047546503	0.327
110.0	992.0	1.6457925636007826	1.3071469551674886	22.434486704628895	4.040384270465593	0.33
111.0	950.0	1.6516634050880628	1.314531096515824	22.399925607831136	3.9429109448859614	0.333
112.0	955.0	1.6575342465753424	1.321900063760528	22.36556841556303	3.942295783603409	0.336
113.0	969.0	1.6634050880626223	1.3292541092630183	22.331414709673385	3.960096277257127	0.339
114.0	910.0	1.6692759295499022	1.3365934793252172	22.29746410090373	3.827056099440391	0.342
115.0	907.0	1.675146771037182	1.3439184143824716	22.26371622797617	3.8102366494942888	0.345
116.0	905.0	1.6810176125244618	1.3512291491887827	22.23017075671746	3.795601648417063	0.348
117.0	875.0	1.6868884540117417	1.3585259129947151	22.196827379217417	3.721964345603173	0.351
118.0	834.0	1.6927592954990214	1.3658089297183347	22.163685813020013	3.6238217347335158	0.354
119.0	843.0	1.6986301369863015	1.3730784181095053	22.13074580034576	3.6334311686638245	0.357
